imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
0103060,http://www.imdb.com/title/tt103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),6.0,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDU5ZDVjZWUtM2I5ZC00ZmVmLWExZGUtZWUzYzBkMWVmZWI4XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
0108308,http://www.imdb.com/title/tt108308,Teenage Mutant Ninja Turtles III (1993),4.8,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NjU1OTE4MTJeQTJeQWpwZ15BbWU3MDc1OTEzMjE@._V1_UY268_CR1,0,182,268_AL_.jpg"
0087985,http://www.imdb.com/title/tt87985,Red Dawn (1984),6.4,Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzgzNjcwMjI3MF5BMl5BanBnXkFtZTcwNDAxNTQyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0090693,http://www.imdb.com/title/tt90693,Band of the Hand (1986),6.3,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDE0ODMzZmMtZDY1YS00YTkwLTgxNDEtMmY4YWJmODA5NjM3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY268_CR3,0,182,268_AL_.jpg"
0092675,http://www.imdb.com/title/tt92675,Bloodsport (1988),6.8,Action|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTJmMGEzMTQtMzQzMi00YjE1LWI4MTctNjY0NWZiYzE2MDVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0077530,http://www.imdb.com/title/tt77530,Eyes of Laura Mars (1978),6.1,Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDFhMzQ2ZmYtMWM3NC00ZWQ2LTkwOTAtZjcyYTBjZThkYmJmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0113133,http://www.imdb.com/title/tt113133,Funny Bones (1995),7.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk0NzYzMzc4OF5BMl5BanBnXkFtZTcwOTQyNTUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0028944,http://www.imdb.com/title/tt28944,The Good Earth (1937),7.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjkwMTA2ODY5NV5BMl5BanBnXkFtZTgwODM0NjY1MjE@._V1_UY268_CR1,0,182,268_AL_.jpg"
0093105,http://www.imdb.com/title/tt93105,"Good Morning, Vietnam (1987)",7.3,Biography|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJkOTNiMDctNTYwZC00MmEyLTk5YmMtZmFlZjA2YzhkNGNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0095238,http://www.imdb.com/title/tt95238,The Good Mother (1988),5.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDQ5MjM1MV5BMl5BanBnXkFtZTcwMzU5NTUyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
0107050,http://www.imdb.com/title/tt107050,Grumpy Old Men (1993),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzNiYzQyNGEtYjFiOS00OTcyLTg5YzItMDQ2ZGRmZjE1N2Y4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0061735,http://www.imdb.com/title/tt61735,Guess Who's Coming to Dinner (1967),7.8,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0165929,http://www.imdb.com/title/tt165929,Romeo Must Die (2000),6.1,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5Nzg1MjA5M15BMl5BanBnXkFtZTYwNzAxNzg2._V1_UX182_CR0,0,182,268_AL_.jpg"
0195778,http://www.imdb.com/title/tt195778,Here on Earth (2000),5.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc3MDk4NTk2Nl5BMl5BanBnXkFtZTcwMzc4NDE1MQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
0202402,http://www.imdb.com/title/tt202402,Whatever It Takes (2000),5.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNTIyNDEwNV5BMl5BanBnXkFtZTcwNDg3ODUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
0146516,http://www.imdb.com/title/tt146516,Buddy Boy (1999),6.4,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU4NTMwNTQ3Nl5BMl5BanBnXkFtZTcwOTQwNjAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0091142,http://www.imdb.com/title/tt91142,Gothic (1986),5.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDAyMjMzNl5BMl5BanBnXkFtZTcwNzUzODAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0057261,http://www.imdb.com/title/tt57261,Lord of the Flies (1963),7.0,Adventure|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1Mjc4MDA4MV5BMl5BanBnXkFtZTcwNDI2NTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0027977,http://www.imdb.com/title/tt27977,Modern Times (1936),8.5,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
0107091,http://www.imdb.com/title/tt107091,Heart and Souls (1993),6.9,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTQ4NGEzZjQtNzI3Mi00NjhiLWI0M2QtYTNkMmFkMTA2ZmQ5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
0057163,http://www.imdb.com/title/tt57163,Hud (1963),7.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjA3MzFlZDQtNTY3Ny00OTM1LWI1ODctNmE4ZWM5ZTU2MjA5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
0054997,http://www.imdb.com/title/tt54997,The Hustler (1961),8.0,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0053946,http://www.imdb.com/title/tt53946,Inherit the Wind (1960),8.2,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NzYzZjctMWI1Yy00NTRmLTkxZmYtYjQyM2Y4NDNiMDcxXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
0071411,http://www.imdb.com/title/tt71411,Dersu Uzala (1975),8.3,Adventure|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2QyNGQ5ZjgtZDY2OS00NjM3LWEwM2MtMDY4YjJlOGJlY2VmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg"
0075860,http://www.imdb.com/title/tt75860,Close Encounters of the Third Kind (1977),7.7,Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0074718,http://www.imdb.com/title/tt74718,Jonah Who Will Be 25 in the Year 2000 (1976),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2Q4MTRkZWMtNWE2My00NmQzLWEzOGQtMTg5NDFmOWM4YjBiL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0117468,http://www.imdb.com/title/tt117468,Retroactive (1997),6.3,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODIwNDA3Nl5BMl5BanBnXkFtZTcwNDEyNzUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
0043924,http://www.imdb.com/title/tt43924,A Place in the Sun (1951),7.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmNjMjE2ZDMtODQzYS00ZDc2LTk0ODgtNjI1NTNhZWI5MmE0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0099871,http://www.imdb.com/title/tt99871,Jacob's Ladder (1990),7.5,Drama|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwMDMxNzIzMF5BMl5BanBnXkFtZTgwMDMxNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0112950,http://www.imdb.com/title/tt112950,Empire Records (1995),6.7,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMmQ1NmItOWEyOC00NzZjLWE0NWItNmE1NmNkY2NmODk5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0093378,http://www.imdb.com/title/tt93378,La Bamba (1987),6.8,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNjMzODgxMF5BMl5BanBnXkFtZTgwNzM2MjM0MDI@._V1_UY268_CR12,0,182,268_AL_.jpg"
0089457,http://www.imdb.com/title/tt89457,Ladyhawke (1985),7.0,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmYyNzBjNGUtOGYwZi00ZTVjLWE5YzYtZTcyMjFiMDExYmVkXkEyXkFqcGdeQXVyNjU0MTA3NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
0091445,http://www.imdb.com/title/tt91445,Lucas (1986),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NTM1ODEzOF5BMl5BanBnXkFtZTYwNDk0NDk5._V1_UY268_CR4,0,182,268_AL_.jpg"
0146882,http://www.imdb.com/title/tt146882,High Fidelity (2000),7.5,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTI1ODYyOV5BMl5BanBnXkFtZTYwNjQyOTI3._V1_UY268_CR6,0,182,268_AL_.jpg"
0138749,http://www.imdb.com/title/tt138749,The Road to El Dorado (2000),6.9,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTEzNWIwMzctOTE1YS00YjIyLTgwZGEtMTMxZDAzNzlmODMxXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_UY268_CR1,0,182,268_AL_.jpg"
0192614,http://www.imdb.com/title/tt192614,The Skulls (2000),5.6,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2OTQ0NzctZTYwNi00N2E2LWJhN2UtOTc4N2UzYWRiOWVjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0102057,http://www.imdb.com/title/tt102057,Hook (1991),6.7,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzYzOTQyMF5BMl5BanBnXkFtZTcwNDM2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0017416,http://www.imdb.com/title/tt17416,The Son of the Sheik (1926),7.4,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzY0MWQwNjQtMzg1YS00ZWQzLTlhMWMtNTU2ZTUxZDZlNTRlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0065126,http://www.imdb.com/title/tt65126,True Grit (1969),7.4,Adventure|Western|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNzRlMzUtODIwMS00N2IwLWE1ZTgtODYzNWY0MGJhODY3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0095564,http://www.imdb.com/title/tt95564,Madame Sousatzka (1988),6.7,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDk5MzM4MF5BMl5BanBnXkFtZTcwNDU0NDUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0085919,http://www.imdb.com/title/tt85919,Max Dugan Returns (1983),6.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxODI5Nzg5Ml5BMl5BanBnXkFtZTcwNTYxMjAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0077928,http://www.imdb.com/title/tt77928,Midnight Express (1978),7.7,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDU1MjQ0YWMtMWQ2MS00NTdmLTg1MGItNDA5NTNkNTRhOTIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
0100157,http://www.imdb.com/title/tt100157,Misery (1990),7.8,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzY0ODQ3MTMxN15BMl5BanBnXkFtZTgwMDkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0104928,http://www.imdb.com/title/tt104928,Mr. Saturday Night (1992),5.8,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNTIzMDg3NF5BMl5BanBnXkFtZTcwMjgzODEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
0089643,http://www.imdb.com/title/tt89643,Murphy's Romance (1985),7.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTkxNTk1NF5BMl5BanBnXkFtZTcwOTE5MzkxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0107630,http://www.imdb.com/title/tt107630,My Life (1993),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc1NDMwMDE4OF5BMl5BanBnXkFtZTcwOTAzMTkyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0069293,http://www.imdb.com/title/tt69293,Solaris (1972),8.1,Drama|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNjQwMjc5Nl5BMl5BanBnXkFtZTgwOTk4MjI2MTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
0074958,http://www.imdb.com/title/tt74958,Network (1976),8.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk5MjcxNTg2MF5BMl5BanBnXkFtZTgwMzY2MTUxMDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
0093640,http://www.imdb.com/title/tt93640,No Way Out (1987),7.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzliYmFjZmYtMTQ4OS00MmM1LWI2NDItYWNkMTBhZWY2M2QwL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
0079640,http://www.imdb.com/title/tt79640,North Dallas Forty (1979),7.0,Comedy|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NjE4NTAzOF5BMl5BanBnXkFtZTcwMDk5MjUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
0063374,http://www.imdb.com/title/tt63374,The Odd Couple (1968),7.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0075029,http://www.imdb.com/title/tt75029,The Outlaw Josey Wales (1976),7.9,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDYxMTk2MF5BMl5BanBnXkFtZTgwMjQxNjU3MTE@._V1_UY268_CR1,0,182,268_AL_.jpg"
0186151,http://www.imdb.com/title/tt186151,Frequency (2000),7.4,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NTgyOTIxN15BMl5BanBnXkFtZTYwMTUwODY3._V1_UX182_CR0,0,182,268_AL_.jpg"
0217756,http://www.imdb.com/title/tt217756,Ready to Rumble (2000),5.3,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMjYyOTA4OV5BMl5BanBnXkFtZTYwMDAyNjE3._V1_UX182_CR0,0,182,268_AL_.jpg"
0122459,http://www.imdb.com/title/tt122459,Return to Me (2000),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0160797,http://www.imdb.com/title/tt160797,Rules of Engagement (2000),6.4,Drama|Thriller|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjZmNWI1MTgtZjVjNi00M2FjLWI4YjUtNzkwNmYyMzM4NjMwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0172632,http://www.imdb.com/title/tt172632,Joe Gould's Secret (2000),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTk4MTQ1NV5BMl5BanBnXkFtZTcwNDYzNDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
0183503,http://www.imdb.com/title/tt183503,Me Myself I (1999),6.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzY4ODgwNl5BMl5BanBnXkFtZTYwMzI0NDg4._V1_UY268_CR1,0,182,268_AL_.jpg"
0051406,http://www.imdb.com/title/tt51406,Bell Book and Candle (1958),6.9,Comedy|Romance|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGY2MDUyYWEtNDdkYS00MDVhLWJjMjgtMmNlNThlYzhhNjkyXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY268_CR3,0,182,268_AL_.jpg"
0077572,http://www.imdb.com/title/tt77572,Force 10 from Navarone (1978),6.3,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjZGYyYzktMDYyOC00NDMwLTg3MGItNjU2MGQwN2I5MjlhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0097940,http://www.imdb.com/title/tt97940,Mystery Train (1989),7.6,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNTgyMTkxODJeQTJeQWpwZ15BbWU3MDAzNzMxMzM@._V1_UY268_CR3,0,182,268_AL_.jpg"
0082031,http://www.imdb.com/title/tt82031,Arthur (1981),6.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTI2Mjg2OF5BMl5BanBnXkFtZTYwNzk0NDI5._V1_UY268_CR9,0,182,268_AL_.jpg"
0086927,http://www.imdb.com/title/tt86927,Bachelor Party (1984),6.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjlhOWNmZTYtMThmOS00NWNkLTgwODItNzFiZmUyYWI2YThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
0098067,http://www.imdb.com/title/tt98067,Parenthood (1989),7.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3OTIwNzI2OV5BMl5BanBnXkFtZTgwNjgwNTcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0093773,http://www.imdb.com/title/tt93773,Predator (1987),7.8,Action|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0102713,http://www.imdb.com/title/tt102713,The Prince of Tides (1991),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDQ0MTY5M15BMl5BanBnXkFtZTcwMjkwNTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0082934,http://www.imdb.com/title/tt82934,The Postman Always Rings Twice (1981),6.6,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGE2OWVhYzgtMTRmYS00NjI0LTg3MGItZDlkN2Q3ZTQ5MzgxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
0099014,http://www.imdb.com/title/tt99014,All the Vermeers in New York (1990),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDExMjkzOF5BMl5BanBnXkFtZTcwMDgxMjIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
0191754,http://www.imdb.com/title/tt191754,28 Days (2000),6.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDlkMmE5ZTEtNTA0YS00OTBjLTgyYmEtMGExMzJkOTRjNDg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0144084,http://www.imdb.com/title/tt144084,American Psycho (2000),7.6,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMTYwMTI0N15BMl5BanBnXkFtZTgwNTU2NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0171433,http://www.imdb.com/title/tt171433,Keeping the Faith (2000),6.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_UY268_CR1,0,182,268_AL_.jpg"
0149367,http://www.imdb.com/title/tt149367,Where the Money Is (2000),6.3,Drama|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzY3NTExMF5BMl5BanBnXkFtZTcwNjU2ODkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
0166175,http://www.imdb.com/title/tt166175,East Is East (1999),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDk3ODQ4M15BMl5BanBnXkFtZTcwMDQ1NDkyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
0236216,http://www.imdb.com/title/tt236216,The Filth and the Fury (2000),7.7,Documentary|Biography|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTk0NDEyNF5BMl5BanBnXkFtZTYwNTM4MTk4._V1_UY268_CR7,0,182,268_AL_.jpg"
0083833,http://www.imdb.com/title/tt83833,Diner (1982),7.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzcwMGNhNDMtYjVlOC00NjA4LTk1M2MtOTI2OGVmMDMxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0102898,http://www.imdb.com/title/tt102898,Shakes the Clown (1991),5.6,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMzkzMDYxNF5BMl5BanBnXkFtZTcwNjExNzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0068327,http://www.imdb.com/title/tt68327,Cabaret (1972),7.8,Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEyMzc0Mjk5MV5BMl5BanBnXkFtZTgwMjI2NDIwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
0056687,http://www.imdb.com/title/tt56687,What Ever Happened to Baby Jane? (1962),8.1,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
0051383,http://www.imdb.com/title/tt51383,Auntie Mame (1958),8.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyOTg0NTc2Ml5BMl5BanBnXkFtZTcwMTA1NTUxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
0048140,http://www.imdb.com/title/tt48140,Guys and Dolls (1955),7.3,Comedy|Crime|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGJlZTBiZTAtN2I3ZS00NzJmLWEwOTAtYjlkZjg0NzVmOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR0,0,182,268_AL_.jpg"
0085701,http://www.imdb.com/title/tt85701,The Hunger (1983),6.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNjM1NDM3OF5BMl5BanBnXkFtZTcwNzU2OTY1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
0074860,http://www.imdb.com/title/tt74860,Marathon Man (1976),7.5,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmEzYTg1YzktMWUwNy00ZmQ4LWJlYTItNjViOGMzNDJkODA4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
0080487,http://www.imdb.com/title/tt80487,Caddyshack (1980),7.3,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1NWE2NzctNzNkYS00Nzg5LWEwZTQtN2I3Nzk3MTQwMDY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0176783,http://www.imdb.com/title/tt176783,Gossip (2000),5.9,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzg3NDFiMmEtZWI1Ni00ZWY2LTg2NmItYzg5ZTgxMjEzZDI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg"
0199725,http://www.imdb.com/title/tt199725,Love & Basketball (2000),7.2,Drama|Romance|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjY4NTI5MF5BMl5BanBnXkFtZTYwNjQ4OTc3._V1_UX182_CR0,0,182,268_AL_.jpg"
0141926,http://www.imdb.com/title/tt141926,U-571 (2000),6.6,Action|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDE0YzUwMzMtY2NhZS00OGYxLWFhOWItN2ZlZThjOTA0NDQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
0159097,http://www.imdb.com/title/tt159097,The Virgin Suicides (1999),7.2,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyMjI3MmItODIzNS00OWNiLWE5NTQtYmNhNGNlOTYyYWExXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
